# Selection : patch(wallsGeo)
# Faces  :    6548
# Area   :    1.487874e-04
# Time        	areaAverage(U)
0.193223      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.19324       	(0.000000e+00 0.000000e+00 0.000000e+00)
0.193257      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.193274      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.193291      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.193308      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.193325      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.193342      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.193359      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.193376      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.193393      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.19341       	(0.000000e+00 0.000000e+00 0.000000e+00)
0.193427      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.193444      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.193461      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.193478      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.193495      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.193512      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.193529      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.193546      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.193563      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.19358       	(0.000000e+00 0.000000e+00 0.000000e+00)
0.193597      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.193614      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.193631      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.193648      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.193666      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.193683      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.1937        	(0.000000e+00 0.000000e+00 0.000000e+00)
0.193717      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.193734      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.193751      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.193768      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.193785      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.193802      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.193819      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.193836      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.193853      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.19387       	(0.000000e+00 0.000000e+00 0.000000e+00)
0.193887      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.193904      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.193921      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.193938      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.193955      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.193972      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.193989      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.194006      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.194023      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.19404       	(0.000000e+00 0.000000e+00 0.000000e+00)
0.194057      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.194074      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.194091      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.194108      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.194125      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.194142      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.194159      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.194176      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.194193      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.19421       	(0.000000e+00 0.000000e+00 0.000000e+00)
0.194227      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.194244      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.194262      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.194278      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.194295      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.194312      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.194329      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.194346      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.194363      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.19438       	(0.000000e+00 0.000000e+00 0.000000e+00)
0.194397      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.194414      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.194431      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.194448      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.194465      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.194482      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.194499      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.194516      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.194533      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.19455       	(0.000000e+00 0.000000e+00 0.000000e+00)
0.194567      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.194584      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.194601      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.194618      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.194635      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.194652      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.194669      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.194686      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.194703      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.19472       	(0.000000e+00 0.000000e+00 0.000000e+00)
0.194737      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.194754      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.194771      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.194788      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.194805      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.194822      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.194839      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.194856      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.194873      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.19489       	(0.000000e+00 0.000000e+00 0.000000e+00)
0.194907      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.194924      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.194941      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.194958      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.194975      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.194992      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.195009      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.195026      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.195042      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.195059      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.195076      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.195093      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.19511       	(0.000000e+00 0.000000e+00 0.000000e+00)
0.195127      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.195144      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.195161      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.195178      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.195195      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.195212      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.195229      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.195246      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.195263      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.19528       	(0.000000e+00 0.000000e+00 0.000000e+00)
0.195297      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.195314      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.195331      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.195348      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.195365      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.195382      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.195399      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.195416      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.195433      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.19545       	(0.000000e+00 0.000000e+00 0.000000e+00)
0.195467      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.195484      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.195501      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.195518      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.195535      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.195552      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.195569      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.195586      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.195603      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.19562       	(0.000000e+00 0.000000e+00 0.000000e+00)
0.195637      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.195654      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.195671      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.195688      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.195705      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.195722      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.195739      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.195755      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.195772      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.195789      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.195806      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.195823      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.19584       	(0.000000e+00 0.000000e+00 0.000000e+00)
0.195857      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.195874      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.195891      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.195908      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.195925      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.195942      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.195958      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.195975      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.195992      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.196009      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.196026      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.196043      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.19606       	(0.000000e+00 0.000000e+00 0.000000e+00)
0.196077      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.196094      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.196111      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.196128      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.196144      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.196161      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.196178      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.196195      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.196212      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.196229      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.196246      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.196263      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.19628       	(0.000000e+00 0.000000e+00 0.000000e+00)
0.196297      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.196314      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.19633       	(0.000000e+00 0.000000e+00 0.000000e+00)
0.196347      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.196364      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.196381      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.196398      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.196415      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.196432      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.196449      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.196466      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.196483      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.1965        	(0.000000e+00 0.000000e+00 0.000000e+00)
0.196516      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.196533      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.19655       	(0.000000e+00 0.000000e+00 0.000000e+00)
0.196567      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.196584      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.196601      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.196618      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.196635      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.196652      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.196669      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.196686      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.196702      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.196719      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.196736      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.196753      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.19677       	(0.000000e+00 0.000000e+00 0.000000e+00)
0.196787      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.196804      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.196821      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.196838      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.196855      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.196872      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.196888      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.196905      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.196922      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.196939      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.196956      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.196973      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.19699       	(0.000000e+00 0.000000e+00 0.000000e+00)
0.197007      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.197024      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.197041      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.197058      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.197075      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.197091      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.197108      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.197125      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.197142      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.197159      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.197176      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.197193      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.19721       	(0.000000e+00 0.000000e+00 0.000000e+00)
0.197227      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.197244      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.197261      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.197277      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.197294      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.197311      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.197328      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.197345      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.197362      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.197379      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.197396      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.197413      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.19743       	(0.000000e+00 0.000000e+00 0.000000e+00)
0.197447      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.197463      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.19748       	(0.000000e+00 0.000000e+00 0.000000e+00)
0.197497      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.197514      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.197531      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.197548      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.197565      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.197582      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.197599      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.197616      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.197633      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.197649      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.197666      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.197683      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.1977        	(0.000000e+00 0.000000e+00 0.000000e+00)
0.197717      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.197734      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.197751      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.197768      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.197785      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.197802      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.197819      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.197835      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.197852      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.197869      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.197886      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.197903      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.19792       	(0.000000e+00 0.000000e+00 0.000000e+00)
0.197937      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.197954      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.197971      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.197988      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.198005      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.198021      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.198038      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.198055      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.198072      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.198089      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.198106      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.198123      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.19814       	(0.000000e+00 0.000000e+00 0.000000e+00)
0.198157      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.198174      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.198191      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.198207      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.198224      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.198241      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.198258      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.198275      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.198292      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.198309      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.198326      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.198343      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.19836       	(0.000000e+00 0.000000e+00 0.000000e+00)
0.198377      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.198394      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.19841       	(0.000000e+00 0.000000e+00 0.000000e+00)
0.198427      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.198444      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.198461      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.198478      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.198495      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.198512      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.198529      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.198546      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.198563      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.19858       	(0.000000e+00 0.000000e+00 0.000000e+00)
0.198596      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.198613      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.19863       	(0.000000e+00 0.000000e+00 0.000000e+00)
0.198647      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.198664      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.198681      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.198698      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.198715      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.198732      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.198749      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.198766      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.198782      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.198799      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.198816      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.198833      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.19885       	(0.000000e+00 0.000000e+00 0.000000e+00)
0.198867      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.198884      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.198901      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.198918      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.198935      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.198952      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.198968      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.198985      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.199002      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.199019      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.199036      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.199053      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.19907       	(0.000000e+00 0.000000e+00 0.000000e+00)
0.199087      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.199104      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.199121      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.199138      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.199154      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.199171      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.199188      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.199205      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.199222      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.199239      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.199256      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.199273      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.19929       	(0.000000e+00 0.000000e+00 0.000000e+00)
0.199307      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.199324      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.19934       	(0.000000e+00 0.000000e+00 0.000000e+00)
0.199357      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.199374      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.199391      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.199408      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.199425      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.199442      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.199459      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.199476      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.199493      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.19951       	(0.000000e+00 0.000000e+00 0.000000e+00)
0.199527      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.199543      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.19956       	(0.000000e+00 0.000000e+00 0.000000e+00)
0.199577      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.199594      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.199611      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.199628      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.199645      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.199662      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.199679      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.199696      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.199713      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.199729      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.199746      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.199763      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.19978       	(0.000000e+00 0.000000e+00 0.000000e+00)
0.199797      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.199814      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.199831      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.199848      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.199865      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.199882      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.199899      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.199915      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.199932      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.199949      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.199966      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.199983      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.2           	(0.000000e+00 0.000000e+00 0.000000e+00)
0.200017      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.200034      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.200051      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.200068      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.200084      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.200101      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.200118      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.200135      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.200152      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.200169      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.200186      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.200203      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.20022       	(0.000000e+00 0.000000e+00 0.000000e+00)
0.200236      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.200253      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.20027       	(0.000000e+00 0.000000e+00 0.000000e+00)
0.200287      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.200304      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.200321      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.200338      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.200355      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.200372      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.200389      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.200405      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.200422      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.200439      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.200456      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.200473      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.20049       	(0.000000e+00 0.000000e+00 0.000000e+00)
0.200507      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.200524      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.200541      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.200557      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.200574      	(0.000000e+00 0.000000e+00 0.000000e+00)
