# Selection : patch(inletGeo)
# Faces  :    276
# Area   :    2.444609e-05
# Time        	areaAverage(U)
0.192574      	(0.000000e+00 -9.871669e-01 0.000000e+00)
0.192591      	(0.000000e+00 -9.872169e-01 0.000000e+00)
0.192608      	(0.000000e+00 -9.872668e-01 0.000000e+00)
0.192625      	(0.000000e+00 -9.873166e-01 0.000000e+00)
0.192642      	(0.000000e+00 -9.873662e-01 0.000000e+00)
0.192659      	(0.000000e+00 -9.874158e-01 0.000000e+00)
0.192676      	(0.000000e+00 -9.874652e-01 0.000000e+00)
0.192693      	(0.000000e+00 -9.875145e-01 0.000000e+00)
0.192711      	(0.000000e+00 -9.875638e-01 0.000000e+00)
0.192728      	(0.000000e+00 -9.876129e-01 0.000000e+00)
0.192745      	(0.000000e+00 -9.876618e-01 0.000000e+00)
0.192762      	(0.000000e+00 -9.877107e-01 0.000000e+00)
0.192779      	(0.000000e+00 -9.877595e-01 0.000000e+00)
0.192796      	(0.000000e+00 -9.878081e-01 0.000000e+00)
0.192813      	(0.000000e+00 -9.878567e-01 0.000000e+00)
0.19283       	(0.000000e+00 -9.879051e-01 0.000000e+00)
0.192847      	(0.000000e+00 -9.879534e-01 0.000000e+00)
0.192864      	(0.000000e+00 -9.880016e-01 0.000000e+00)
0.192881      	(0.000000e+00 -9.880497e-01 0.000000e+00)
0.192898      	(0.000000e+00 -9.880977e-01 0.000000e+00)
0.192915      	(0.000000e+00 -9.881455e-01 0.000000e+00)
0.192932      	(0.000000e+00 -9.881933e-01 0.000000e+00)
0.19295       	(0.000000e+00 -9.882409e-01 0.000000e+00)
0.192967      	(0.000000e+00 -9.882884e-01 0.000000e+00)
0.192984      	(0.000000e+00 -9.883358e-01 0.000000e+00)
0.193001      	(0.000000e+00 -9.883831e-01 0.000000e+00)
0.193018      	(0.000000e+00 -9.884303e-01 0.000000e+00)
0.193035      	(0.000000e+00 -9.884774e-01 0.000000e+00)
0.193052      	(0.000000e+00 -9.885243e-01 0.000000e+00)
0.193069      	(0.000000e+00 -9.885712e-01 0.000000e+00)
0.193086      	(0.000000e+00 -9.886179e-01 0.000000e+00)
0.193103      	(0.000000e+00 -9.886645e-01 0.000000e+00)
0.19312       	(0.000000e+00 -9.887110e-01 0.000000e+00)
0.193137      	(0.000000e+00 -9.887574e-01 0.000000e+00)
0.193154      	(0.000000e+00 -9.888037e-01 0.000000e+00)
0.193171      	(0.000000e+00 -9.888499e-01 0.000000e+00)
0.193189      	(0.000000e+00 -9.888959e-01 0.000000e+00)
0.193206      	(0.000000e+00 -9.889419e-01 0.000000e+00)
0.193223      	(0.000000e+00 -9.889877e-01 0.000000e+00)
0.19324       	(0.000000e+00 -9.890334e-01 0.000000e+00)
0.193257      	(0.000000e+00 -9.890790e-01 0.000000e+00)
0.193274      	(0.000000e+00 -9.891244e-01 0.000000e+00)
0.193291      	(0.000000e+00 -9.891696e-01 0.000000e+00)
0.193308      	(0.000000e+00 -9.892148e-01 0.000000e+00)
0.193325      	(0.000000e+00 -9.892598e-01 0.000000e+00)
0.193342      	(0.000000e+00 -9.893047e-01 0.000000e+00)
0.193359      	(0.000000e+00 -9.893495e-01 0.000000e+00)
0.193376      	(0.000000e+00 -9.893942e-01 0.000000e+00)
0.193393      	(0.000000e+00 -9.894388e-01 0.000000e+00)
0.19341       	(0.000000e+00 -9.894833e-01 0.000000e+00)
0.193427      	(0.000000e+00 -9.895276e-01 0.000000e+00)
0.193444      	(0.000000e+00 -9.895719e-01 0.000000e+00)
0.193461      	(0.000000e+00 -9.896160e-01 0.000000e+00)
0.193478      	(0.000000e+00 -9.896600e-01 0.000000e+00)
0.193495      	(0.000000e+00 -9.897039e-01 0.000000e+00)
0.193512      	(0.000000e+00 -9.897477e-01 0.000000e+00)
0.193529      	(0.000000e+00 -9.897914e-01 0.000000e+00)
0.193546      	(0.000000e+00 -9.898350e-01 0.000000e+00)
0.193563      	(0.000000e+00 -9.898784e-01 0.000000e+00)
0.19358       	(0.000000e+00 -9.899218e-01 0.000000e+00)
0.193597      	(0.000000e+00 -9.899650e-01 0.000000e+00)
0.193614      	(0.000000e+00 -9.900081e-01 0.000000e+00)
0.193631      	(0.000000e+00 -9.900511e-01 0.000000e+00)
0.193648      	(0.000000e+00 -9.900940e-01 0.000000e+00)
0.193666      	(0.000000e+00 -9.901368e-01 0.000000e+00)
0.193683      	(0.000000e+00 -9.901795e-01 0.000000e+00)
0.1937        	(0.000000e+00 -9.902220e-01 0.000000e+00)
0.193717      	(0.000000e+00 -9.902644e-01 0.000000e+00)
0.193734      	(0.000000e+00 -9.903068e-01 0.000000e+00)
0.193751      	(0.000000e+00 -9.903490e-01 0.000000e+00)
0.193768      	(0.000000e+00 -9.903911e-01 0.000000e+00)
0.193785      	(0.000000e+00 -9.904331e-01 0.000000e+00)
0.193802      	(0.000000e+00 -9.904749e-01 0.000000e+00)
0.193819      	(0.000000e+00 -9.905167e-01 0.000000e+00)
0.193836      	(0.000000e+00 -9.905583e-01 0.000000e+00)
0.193853      	(0.000000e+00 -9.905999e-01 0.000000e+00)
0.19387       	(0.000000e+00 -9.906413e-01 0.000000e+00)
0.193887      	(0.000000e+00 -9.906826e-01 0.000000e+00)
0.193904      	(0.000000e+00 -9.907238e-01 0.000000e+00)
0.193921      	(0.000000e+00 -9.907649e-01 0.000000e+00)
0.193938      	(0.000000e+00 -9.908058e-01 0.000000e+00)
0.193955      	(0.000000e+00 -9.908467e-01 0.000000e+00)
0.193972      	(0.000000e+00 -9.908874e-01 0.000000e+00)
0.193989      	(0.000000e+00 -9.909281e-01 0.000000e+00)
0.194006      	(0.000000e+00 -9.909686e-01 0.000000e+00)
0.194023      	(0.000000e+00 -9.910090e-01 0.000000e+00)
0.19404       	(0.000000e+00 -9.910493e-01 0.000000e+00)
0.194057      	(0.000000e+00 -9.910894e-01 0.000000e+00)
0.194074      	(0.000000e+00 -9.911295e-01 0.000000e+00)
0.194091      	(0.000000e+00 -9.911694e-01 0.000000e+00)
0.194108      	(0.000000e+00 -9.912093e-01 0.000000e+00)
0.194125      	(0.000000e+00 -9.912490e-01 0.000000e+00)
0.194142      	(0.000000e+00 -9.912886e-01 0.000000e+00)
0.194159      	(0.000000e+00 -9.913281e-01 0.000000e+00)
0.194176      	(0.000000e+00 -9.913675e-01 0.000000e+00)
0.194193      	(0.000000e+00 -9.914067e-01 0.000000e+00)
0.19421       	(0.000000e+00 -9.914459e-01 0.000000e+00)
0.194227      	(0.000000e+00 -9.914849e-01 0.000000e+00)
0.194244      	(0.000000e+00 -9.915239e-01 0.000000e+00)
0.194262      	(0.000000e+00 -9.915627e-01 0.000000e+00)
0.194278      	(0.000000e+00 -9.916013e-01 0.000000e+00)
0.194295      	(0.000000e+00 -9.916397e-01 0.000000e+00)
0.194312      	(0.000000e+00 -9.916781e-01 0.000000e+00)
0.194329      	(0.000000e+00 -9.917163e-01 0.000000e+00)
0.194346      	(0.000000e+00 -9.917545e-01 0.000000e+00)
0.194363      	(0.000000e+00 -9.917925e-01 0.000000e+00)
0.19438       	(0.000000e+00 -9.918304e-01 0.000000e+00)
0.194397      	(0.000000e+00 -9.918682e-01 0.000000e+00)
0.194414      	(0.000000e+00 -9.919059e-01 0.000000e+00)
0.194431      	(0.000000e+00 -9.919435e-01 0.000000e+00)
0.194448      	(0.000000e+00 -9.919809e-01 0.000000e+00)
0.194465      	(0.000000e+00 -9.920183e-01 0.000000e+00)
0.194482      	(0.000000e+00 -9.920555e-01 0.000000e+00)
0.194499      	(0.000000e+00 -9.920926e-01 0.000000e+00)
0.194516      	(0.000000e+00 -9.921296e-01 0.000000e+00)
0.194533      	(0.000000e+00 -9.921665e-01 0.000000e+00)
0.19455       	(0.000000e+00 -9.922033e-01 0.000000e+00)
0.194567      	(0.000000e+00 -9.922399e-01 0.000000e+00)
0.194584      	(0.000000e+00 -9.922765e-01 0.000000e+00)
0.194601      	(0.000000e+00 -9.923129e-01 0.000000e+00)
0.194618      	(0.000000e+00 -9.923493e-01 0.000000e+00)
0.194635      	(0.000000e+00 -9.923855e-01 0.000000e+00)
0.194652      	(0.000000e+00 -9.924216e-01 0.000000e+00)
0.194669      	(0.000000e+00 -9.924576e-01 0.000000e+00)
0.194686      	(0.000000e+00 -9.924934e-01 0.000000e+00)
0.194703      	(0.000000e+00 -9.925292e-01 0.000000e+00)
0.19472       	(0.000000e+00 -9.925648e-01 0.000000e+00)
0.194737      	(0.000000e+00 -9.926004e-01 0.000000e+00)
0.194754      	(0.000000e+00 -9.926358e-01 0.000000e+00)
0.194771      	(0.000000e+00 -9.926711e-01 0.000000e+00)
0.194788      	(0.000000e+00 -9.927063e-01 0.000000e+00)
0.194805      	(0.000000e+00 -9.927414e-01 0.000000e+00)
0.194822      	(0.000000e+00 -9.927764e-01 0.000000e+00)
0.194839      	(0.000000e+00 -9.928112e-01 0.000000e+00)
0.194856      	(0.000000e+00 -9.928460e-01 0.000000e+00)
0.194873      	(0.000000e+00 -9.928806e-01 0.000000e+00)
0.19489       	(0.000000e+00 -9.929151e-01 0.000000e+00)
0.194907      	(0.000000e+00 -9.929495e-01 0.000000e+00)
0.194924      	(0.000000e+00 -9.929838e-01 0.000000e+00)
0.194941      	(0.000000e+00 -9.930180e-01 0.000000e+00)
0.194958      	(0.000000e+00 -9.930520e-01 0.000000e+00)
0.194975      	(0.000000e+00 -9.930860e-01 0.000000e+00)
0.194992      	(0.000000e+00 -9.931198e-01 0.000000e+00)
0.195009      	(0.000000e+00 -9.931535e-01 0.000000e+00)
0.195026      	(0.000000e+00 -9.931871e-01 0.000000e+00)
0.195042      	(0.000000e+00 -9.932206e-01 0.000000e+00)
0.195059      	(0.000000e+00 -9.932540e-01 0.000000e+00)
0.195076      	(0.000000e+00 -9.932873e-01 0.000000e+00)
0.195093      	(0.000000e+00 -9.933204e-01 0.000000e+00)
0.19511       	(0.000000e+00 -9.933535e-01 0.000000e+00)
0.195127      	(0.000000e+00 -9.933864e-01 0.000000e+00)
0.195144      	(0.000000e+00 -9.934192e-01 0.000000e+00)
0.195161      	(0.000000e+00 -9.934519e-01 0.000000e+00)
0.195178      	(0.000000e+00 -9.934845e-01 0.000000e+00)
0.195195      	(0.000000e+00 -9.935170e-01 0.000000e+00)
0.195212      	(0.000000e+00 -9.935494e-01 0.000000e+00)
0.195229      	(0.000000e+00 -9.935816e-01 0.000000e+00)
0.195246      	(0.000000e+00 -9.936137e-01 0.000000e+00)
0.195263      	(0.000000e+00 -9.936458e-01 0.000000e+00)
0.19528       	(0.000000e+00 -9.936777e-01 0.000000e+00)
0.195297      	(0.000000e+00 -9.937095e-01 0.000000e+00)
0.195314      	(0.000000e+00 -9.937411e-01 0.000000e+00)
0.195331      	(0.000000e+00 -9.937727e-01 0.000000e+00)
0.195348      	(0.000000e+00 -9.938042e-01 0.000000e+00)
0.195365      	(0.000000e+00 -9.938355e-01 0.000000e+00)
0.195382      	(0.000000e+00 -9.938667e-01 0.000000e+00)
0.195399      	(0.000000e+00 -9.938978e-01 0.000000e+00)
0.195416      	(0.000000e+00 -9.939288e-01 0.000000e+00)
0.195433      	(0.000000e+00 -9.939597e-01 0.000000e+00)
0.19545       	(0.000000e+00 -9.939905e-01 0.000000e+00)
0.195467      	(0.000000e+00 -9.940211e-01 0.000000e+00)
0.195484      	(0.000000e+00 -9.940517e-01 0.000000e+00)
0.195501      	(0.000000e+00 -9.940821e-01 0.000000e+00)
0.195518      	(0.000000e+00 -9.941124e-01 0.000000e+00)
0.195535      	(0.000000e+00 -9.941426e-01 0.000000e+00)
0.195552      	(0.000000e+00 -9.941727e-01 0.000000e+00)
0.195569      	(0.000000e+00 -9.942027e-01 0.000000e+00)
0.195586      	(0.000000e+00 -9.942326e-01 0.000000e+00)
0.195603      	(0.000000e+00 -9.942623e-01 0.000000e+00)
0.19562       	(0.000000e+00 -9.942919e-01 0.000000e+00)
0.195637      	(0.000000e+00 -9.943215e-01 0.000000e+00)
0.195654      	(0.000000e+00 -9.943509e-01 0.000000e+00)
0.195671      	(0.000000e+00 -9.943802e-01 0.000000e+00)
0.195688      	(0.000000e+00 -9.944093e-01 0.000000e+00)
0.195705      	(0.000000e+00 -9.944384e-01 0.000000e+00)
0.195722      	(0.000000e+00 -9.944674e-01 0.000000e+00)
0.195739      	(0.000000e+00 -9.944962e-01 0.000000e+00)
0.195755      	(0.000000e+00 -9.945248e-01 0.000000e+00)
0.195772      	(0.000000e+00 -9.945533e-01 0.000000e+00)
0.195789      	(0.000000e+00 -9.945817e-01 0.000000e+00)
0.195806      	(0.000000e+00 -9.946100e-01 0.000000e+00)
0.195823      	(0.000000e+00 -9.946381e-01 0.000000e+00)
0.19584       	(0.000000e+00 -9.946662e-01 0.000000e+00)
0.195857      	(0.000000e+00 -9.946941e-01 0.000000e+00)
0.195874      	(0.000000e+00 -9.947219e-01 0.000000e+00)
0.195891      	(0.000000e+00 -9.947496e-01 0.000000e+00)
0.195908      	(0.000000e+00 -9.947772e-01 0.000000e+00)
0.195925      	(0.000000e+00 -9.948047e-01 0.000000e+00)
0.195942      	(0.000000e+00 -9.948321e-01 0.000000e+00)
0.195958      	(0.000000e+00 -9.948593e-01 0.000000e+00)
0.195975      	(0.000000e+00 -9.948865e-01 0.000000e+00)
0.195992      	(0.000000e+00 -9.949135e-01 0.000000e+00)
0.196009      	(0.000000e+00 -9.949404e-01 0.000000e+00)
0.196026      	(0.000000e+00 -9.949672e-01 0.000000e+00)
0.196043      	(0.000000e+00 -9.949939e-01 0.000000e+00)
0.19606       	(0.000000e+00 -9.950205e-01 0.000000e+00)
0.196077      	(0.000000e+00 -9.950469e-01 0.000000e+00)
0.196094      	(0.000000e+00 -9.950733e-01 0.000000e+00)
0.196111      	(0.000000e+00 -9.950995e-01 0.000000e+00)
0.196128      	(0.000000e+00 -9.951256e-01 0.000000e+00)
0.196144      	(0.000000e+00 -9.951516e-01 0.000000e+00)
0.196161      	(0.000000e+00 -9.951775e-01 0.000000e+00)
0.196178      	(0.000000e+00 -9.952033e-01 0.000000e+00)
0.196195      	(0.000000e+00 -9.952290e-01 0.000000e+00)
0.196212      	(0.000000e+00 -9.952545e-01 0.000000e+00)
0.196229      	(0.000000e+00 -9.952800e-01 0.000000e+00)
0.196246      	(0.000000e+00 -9.953053e-01 0.000000e+00)
0.196263      	(0.000000e+00 -9.953305e-01 0.000000e+00)
0.19628       	(0.000000e+00 -9.953556e-01 0.000000e+00)
0.196297      	(0.000000e+00 -9.953806e-01 0.000000e+00)
0.196314      	(0.000000e+00 -9.954055e-01 0.000000e+00)
0.19633       	(0.000000e+00 -9.954303e-01 0.000000e+00)
0.196347      	(0.000000e+00 -9.954549e-01 0.000000e+00)
0.196364      	(0.000000e+00 -9.954795e-01 0.000000e+00)
0.196381      	(0.000000e+00 -9.955039e-01 0.000000e+00)
0.196398      	(0.000000e+00 -9.955282e-01 0.000000e+00)
0.196415      	(0.000000e+00 -9.955524e-01 0.000000e+00)
0.196432      	(0.000000e+00 -9.955765e-01 0.000000e+00)
0.196449      	(0.000000e+00 -9.956005e-01 0.000000e+00)
0.196466      	(0.000000e+00 -9.956243e-01 0.000000e+00)
0.196483      	(0.000000e+00 -9.956481e-01 0.000000e+00)
0.1965        	(0.000000e+00 -9.956717e-01 0.000000e+00)
0.196516      	(0.000000e+00 -9.956952e-01 0.000000e+00)
0.196533      	(0.000000e+00 -9.957186e-01 0.000000e+00)
0.19655       	(0.000000e+00 -9.957419e-01 0.000000e+00)
0.196567      	(0.000000e+00 -9.957651e-01 0.000000e+00)
0.196584      	(0.000000e+00 -9.957882e-01 0.000000e+00)
0.196601      	(0.000000e+00 -9.958111e-01 0.000000e+00)
0.196618      	(0.000000e+00 -9.958339e-01 0.000000e+00)
0.196635      	(0.000000e+00 -9.958567e-01 0.000000e+00)
0.196652      	(0.000000e+00 -9.958793e-01 0.000000e+00)
0.196669      	(0.000000e+00 -9.959018e-01 0.000000e+00)
0.196686      	(0.000000e+00 -9.959242e-01 0.000000e+00)
0.196702      	(0.000000e+00 -9.959464e-01 0.000000e+00)
0.196719      	(0.000000e+00 -9.959686e-01 0.000000e+00)
0.196736      	(0.000000e+00 -9.959906e-01 0.000000e+00)
0.196753      	(0.000000e+00 -9.960126e-01 0.000000e+00)
0.19677       	(0.000000e+00 -9.960344e-01 0.000000e+00)
0.196787      	(0.000000e+00 -9.960561e-01 0.000000e+00)
0.196804      	(0.000000e+00 -9.960777e-01 0.000000e+00)
0.196821      	(0.000000e+00 -9.960992e-01 0.000000e+00)
0.196838      	(0.000000e+00 -9.961205e-01 0.000000e+00)
0.196855      	(0.000000e+00 -9.961418e-01 0.000000e+00)
0.196872      	(0.000000e+00 -9.961629e-01 0.000000e+00)
0.196888      	(0.000000e+00 -9.961839e-01 0.000000e+00)
0.196905      	(0.000000e+00 -9.962048e-01 0.000000e+00)
0.196922      	(0.000000e+00 -9.962256e-01 0.000000e+00)
0.196939      	(0.000000e+00 -9.962463e-01 0.000000e+00)
0.196956      	(0.000000e+00 -9.962669e-01 0.000000e+00)
0.196973      	(0.000000e+00 -9.962873e-01 0.000000e+00)
0.19699       	(0.000000e+00 -9.963077e-01 0.000000e+00)
0.197007      	(0.000000e+00 -9.963279e-01 0.000000e+00)
0.197024      	(0.000000e+00 -9.963480e-01 0.000000e+00)
0.197041      	(0.000000e+00 -9.963680e-01 0.000000e+00)
0.197058      	(0.000000e+00 -9.963879e-01 0.000000e+00)
0.197075      	(0.000000e+00 -9.964077e-01 0.000000e+00)
0.197091      	(0.000000e+00 -9.964274e-01 0.000000e+00)
0.197108      	(0.000000e+00 -9.964469e-01 0.000000e+00)
0.197125      	(0.000000e+00 -9.964663e-01 0.000000e+00)
0.197142      	(0.000000e+00 -9.964857e-01 0.000000e+00)
0.197159      	(0.000000e+00 -9.965049e-01 0.000000e+00)
0.197176      	(0.000000e+00 -9.965240e-01 0.000000e+00)
0.197193      	(0.000000e+00 -9.965429e-01 0.000000e+00)
0.19721       	(0.000000e+00 -9.965618e-01 0.000000e+00)
0.197227      	(0.000000e+00 -9.965805e-01 0.000000e+00)
0.197244      	(0.000000e+00 -9.965992e-01 0.000000e+00)
0.197261      	(0.000000e+00 -9.966177e-01 0.000000e+00)
0.197277      	(0.000000e+00 -9.966361e-01 0.000000e+00)
0.197294      	(0.000000e+00 -9.966544e-01 0.000000e+00)
0.197311      	(0.000000e+00 -9.966726e-01 0.000000e+00)
0.197328      	(0.000000e+00 -9.966907e-01 0.000000e+00)
0.197345      	(0.000000e+00 -9.967086e-01 0.000000e+00)
0.197362      	(0.000000e+00 -9.967265e-01 0.000000e+00)
0.197379      	(0.000000e+00 -9.967442e-01 0.000000e+00)
0.197396      	(0.000000e+00 -9.967618e-01 0.000000e+00)
0.197413      	(0.000000e+00 -9.967793e-01 0.000000e+00)
0.19743       	(0.000000e+00 -9.967967e-01 0.000000e+00)
0.197447      	(0.000000e+00 -9.968140e-01 0.000000e+00)
0.197463      	(0.000000e+00 -9.968311e-01 0.000000e+00)
0.19748       	(0.000000e+00 -9.968482e-01 0.000000e+00)
0.197497      	(0.000000e+00 -9.968651e-01 0.000000e+00)
0.197514      	(0.000000e+00 -9.968819e-01 0.000000e+00)
0.197531      	(0.000000e+00 -9.968986e-01 0.000000e+00)
0.197548      	(0.000000e+00 -9.969152e-01 0.000000e+00)
0.197565      	(0.000000e+00 -9.969317e-01 0.000000e+00)
0.197582      	(0.000000e+00 -9.969481e-01 0.000000e+00)
0.197599      	(0.000000e+00 -9.969643e-01 0.000000e+00)
0.197616      	(0.000000e+00 -9.969805e-01 0.000000e+00)
0.197633      	(0.000000e+00 -9.969965e-01 0.000000e+00)
0.197649      	(0.000000e+00 -9.970124e-01 0.000000e+00)
0.197666      	(0.000000e+00 -9.970282e-01 0.000000e+00)
0.197683      	(0.000000e+00 -9.970439e-01 0.000000e+00)
0.1977        	(0.000000e+00 -9.970594e-01 0.000000e+00)
0.197717      	(0.000000e+00 -9.970749e-01 0.000000e+00)
0.197734      	(0.000000e+00 -9.970902e-01 0.000000e+00)
0.197751      	(0.000000e+00 -9.971055e-01 0.000000e+00)
0.197768      	(0.000000e+00 -9.971206e-01 0.000000e+00)
0.197785      	(0.000000e+00 -9.971356e-01 0.000000e+00)
0.197802      	(0.000000e+00 -9.971505e-01 0.000000e+00)
0.197819      	(0.000000e+00 -9.971652e-01 0.000000e+00)
0.197835      	(0.000000e+00 -9.971799e-01 0.000000e+00)
0.197852      	(0.000000e+00 -9.971944e-01 0.000000e+00)
0.197869      	(0.000000e+00 -9.972089e-01 0.000000e+00)
0.197886      	(0.000000e+00 -9.972232e-01 0.000000e+00)
0.197903      	(0.000000e+00 -9.972374e-01 0.000000e+00)
0.19792       	(0.000000e+00 -9.972515e-01 0.000000e+00)
0.197937      	(0.000000e+00 -9.972654e-01 0.000000e+00)
0.197954      	(0.000000e+00 -9.972793e-01 0.000000e+00)
0.197971      	(0.000000e+00 -9.972930e-01 0.000000e+00)
0.197988      	(0.000000e+00 -9.973067e-01 0.000000e+00)
0.198005      	(0.000000e+00 -9.973202e-01 0.000000e+00)
0.198021      	(0.000000e+00 -9.973336e-01 0.000000e+00)
0.198038      	(0.000000e+00 -9.973469e-01 0.000000e+00)
0.198055      	(0.000000e+00 -9.973601e-01 0.000000e+00)
0.198072      	(0.000000e+00 -9.973731e-01 0.000000e+00)
0.198089      	(0.000000e+00 -9.973861e-01 0.000000e+00)
0.198106      	(0.000000e+00 -9.973989e-01 0.000000e+00)
0.198123      	(0.000000e+00 -9.974116e-01 0.000000e+00)
0.19814       	(0.000000e+00 -9.974242e-01 0.000000e+00)
0.198157      	(0.000000e+00 -9.974367e-01 0.000000e+00)
0.198174      	(0.000000e+00 -9.974491e-01 0.000000e+00)
0.198191      	(0.000000e+00 -9.974614e-01 0.000000e+00)
0.198207      	(0.000000e+00 -9.974735e-01 0.000000e+00)
0.198224      	(0.000000e+00 -9.974856e-01 0.000000e+00)
0.198241      	(0.000000e+00 -9.974975e-01 0.000000e+00)
0.198258      	(0.000000e+00 -9.975093e-01 0.000000e+00)
0.198275      	(0.000000e+00 -9.975210e-01 0.000000e+00)
0.198292      	(0.000000e+00 -9.975326e-01 0.000000e+00)
0.198309      	(0.000000e+00 -9.975440e-01 0.000000e+00)
0.198326      	(0.000000e+00 -9.975554e-01 0.000000e+00)
0.198343      	(0.000000e+00 -9.975666e-01 0.000000e+00)
0.19836       	(0.000000e+00 -9.975778e-01 0.000000e+00)
0.198377      	(0.000000e+00 -9.975888e-01 0.000000e+00)
0.198394      	(0.000000e+00 -9.975997e-01 0.000000e+00)
0.19841       	(0.000000e+00 -9.976104e-01 0.000000e+00)
0.198427      	(0.000000e+00 -9.976211e-01 0.000000e+00)
0.198444      	(0.000000e+00 -9.976317e-01 0.000000e+00)
0.198461      	(0.000000e+00 -9.976421e-01 0.000000e+00)
0.198478      	(0.000000e+00 -9.976524e-01 0.000000e+00)
0.198495      	(0.000000e+00 -9.976627e-01 0.000000e+00)
0.198512      	(0.000000e+00 -9.976727e-01 0.000000e+00)
0.198529      	(0.000000e+00 -9.976827e-01 0.000000e+00)
0.198546      	(0.000000e+00 -9.976926e-01 0.000000e+00)
0.198563      	(0.000000e+00 -9.977024e-01 0.000000e+00)
0.19858       	(0.000000e+00 -9.977120e-01 0.000000e+00)
0.198596      	(0.000000e+00 -9.977215e-01 0.000000e+00)
0.198613      	(0.000000e+00 -9.977310e-01 0.000000e+00)
0.19863       	(0.000000e+00 -9.977403e-01 0.000000e+00)
0.198647      	(0.000000e+00 -9.977494e-01 0.000000e+00)
0.198664      	(0.000000e+00 -9.977585e-01 0.000000e+00)
0.198681      	(0.000000e+00 -9.977675e-01 0.000000e+00)
0.198698      	(0.000000e+00 -9.977763e-01 0.000000e+00)
0.198715      	(0.000000e+00 -9.977850e-01 0.000000e+00)
0.198732      	(0.000000e+00 -9.977937e-01 0.000000e+00)
0.198749      	(0.000000e+00 -9.978022e-01 0.000000e+00)
0.198766      	(0.000000e+00 -9.978106e-01 0.000000e+00)
0.198782      	(0.000000e+00 -9.978188e-01 0.000000e+00)
0.198799      	(0.000000e+00 -9.978270e-01 0.000000e+00)
0.198816      	(0.000000e+00 -9.978350e-01 0.000000e+00)
0.198833      	(0.000000e+00 -9.978430e-01 0.000000e+00)
0.19885       	(0.000000e+00 -9.978508e-01 0.000000e+00)
0.198867      	(0.000000e+00 -9.978585e-01 0.000000e+00)
0.198884      	(0.000000e+00 -9.978661e-01 0.000000e+00)
0.198901      	(0.000000e+00 -9.978736e-01 0.000000e+00)
0.198918      	(0.000000e+00 -9.978809e-01 0.000000e+00)
0.198935      	(0.000000e+00 -9.978882e-01 0.000000e+00)
0.198952      	(0.000000e+00 -9.978953e-01 0.000000e+00)
0.198968      	(0.000000e+00 -9.979023e-01 0.000000e+00)
0.198985      	(0.000000e+00 -9.979092e-01 0.000000e+00)
0.199002      	(0.000000e+00 -9.979160e-01 0.000000e+00)
0.199019      	(0.000000e+00 -9.979227e-01 0.000000e+00)
0.199036      	(0.000000e+00 -9.979293e-01 0.000000e+00)
0.199053      	(0.000000e+00 -9.979357e-01 0.000000e+00)
0.19907       	(0.000000e+00 -9.979420e-01 0.000000e+00)
0.199087      	(0.000000e+00 -9.979483e-01 0.000000e+00)
0.199104      	(0.000000e+00 -9.979544e-01 0.000000e+00)
0.199121      	(0.000000e+00 -9.979604e-01 0.000000e+00)
0.199138      	(0.000000e+00 -9.979662e-01 0.000000e+00)
0.199154      	(0.000000e+00 -9.979720e-01 0.000000e+00)
0.199171      	(0.000000e+00 -9.979777e-01 0.000000e+00)
0.199188      	(0.000000e+00 -9.979832e-01 0.000000e+00)
0.199205      	(0.000000e+00 -9.979886e-01 0.000000e+00)
0.199222      	(0.000000e+00 -9.979939e-01 0.000000e+00)
0.199239      	(0.000000e+00 -9.979991e-01 0.000000e+00)
0.199256      	(0.000000e+00 -9.980042e-01 0.000000e+00)
0.199273      	(0.000000e+00 -9.980092e-01 0.000000e+00)
0.19929       	(0.000000e+00 -9.980140e-01 0.000000e+00)
0.199307      	(0.000000e+00 -9.980188e-01 0.000000e+00)
0.199324      	(0.000000e+00 -9.980234e-01 0.000000e+00)
0.19934       	(0.000000e+00 -9.980279e-01 0.000000e+00)
0.199357      	(0.000000e+00 -9.980323e-01 0.000000e+00)
0.199374      	(0.000000e+00 -9.980366e-01 0.000000e+00)
0.199391      	(0.000000e+00 -9.980407e-01 0.000000e+00)
0.199408      	(0.000000e+00 -9.980448e-01 0.000000e+00)
0.199425      	(0.000000e+00 -9.980487e-01 0.000000e+00)
0.199442      	(0.000000e+00 -9.980526e-01 0.000000e+00)
0.199459      	(0.000000e+00 -9.980563e-01 0.000000e+00)
0.199476      	(0.000000e+00 -9.980599e-01 0.000000e+00)
0.199493      	(0.000000e+00 -9.980633e-01 0.000000e+00)
0.19951       	(0.000000e+00 -9.980667e-01 0.000000e+00)
0.199527      	(0.000000e+00 -9.980700e-01 0.000000e+00)
0.199543      	(0.000000e+00 -9.980731e-01 0.000000e+00)
0.19956       	(0.000000e+00 -9.980761e-01 0.000000e+00)
0.199577      	(0.000000e+00 -9.980790e-01 0.000000e+00)
0.199594      	(0.000000e+00 -9.980818e-01 0.000000e+00)
0.199611      	(0.000000e+00 -9.980845e-01 0.000000e+00)
0.199628      	(0.000000e+00 -9.980871e-01 0.000000e+00)
0.199645      	(0.000000e+00 -9.980895e-01 0.000000e+00)
0.199662      	(0.000000e+00 -9.980919e-01 0.000000e+00)
0.199679      	(0.000000e+00 -9.980941e-01 0.000000e+00)
0.199696      	(0.000000e+00 -9.980962e-01 0.000000e+00)
0.199713      	(0.000000e+00 -9.980982e-01 0.000000e+00)
